GeoID,County,State,Pop_2000,Pop_2001,Pop_2002,Pop_2003,Pop_2004,Pop_2005,Pop_2006,Pop_2007,Pop_2008,Pop_2009,Pop_2010,Pop_2011,Pop_2012,Pop_2013,Pop_2014,Pop_2015,Pop_2016,Pop_2017,Pop_2018
48489,Willacy County,Texas,20076,20016,20198,20418,20767,21229,21463,21576,21763,21862,22134,22171,22219,22043,21966,21902,21813,21574,21515
48491,Williamson County,Texas,255379,276940,290112,302895,316532,332169,351970,373723,395437,410800,422679,442014,455788,470104,488041,507104,527474,545948,566719
48493,Wilson County,Texas,32721,33408,34254,35458,36721,37706,39007,40354,41657,42181,42918,43670,44361,45230,46161,47185,48205,49215,50224
48495,Winkler County,Texas,7083,7056,6960,6738,6735,6578,6642,6775,7024,7128,7110,7166,7373,7638,7826,8013,7876,7574,7720
48497,Wise County,Texas,49373,50927,52381,53691,54497,55613,56569,57247,58181,59134,59127,59949,60414,61012,61705,62857,64466,65863,68305
48499,Wood County,Texas,36811,37288,37633,38915,39600,39917,41099,41414,41722,41870,41964,42093,42387,42351,42774,43119,43760,44291,45129
48501,Yoakum County,Texas,7274,7299,7212,7235,7362,7404,7404,7588,7765,7908,7879,7972,8058,8226,8404,8648,8651,8562,8591
48503,Young County,Texas,17846,17659,17665,17892,17921,17801,18227,18135,18104,18466,18550,18353,18278,18358,18278,18165,18105,17978,18045
48505,Zapata County,Texas,12088,12266,12514,12584,12727,13043,13069,13388,13640,13876,14018,14229,14285,14403,14404,14511,14456,14283,14190
48507,Zavala County,Texas,11636,11596,11616,11513,11512,11565,11642,11657,11725,11544,11677,11878,12022,12207,12259,12322,12127,11965,11983
49001,Beaver County,Utah,5998,5999,6058,6039,6077,6192,6281,6266,6413,6552,6629,6557,6499,6455,6429,6351,6458,6396,6580
49003,Box Elder County,Utah,42882,43362,44038,44548,44666,45090,45948,47193,48437,49372,49975,50233,50201,50729,51303,51832,52953,53967,54950
49005,Cache County,Utah,91861,92831,95493,97101,98854,100501,101236,103624,106824,110291,112656,114774,115897,117031,117906,119774,122367,124564,127068
49007,Carbon County,Utah,20491,19937,20114,20146,20026,19870,20072,20554,20596,21143,21403,21303,21221,20901,20634,20385,20323,20168,20269
49009,Daggett County,Utah,926,929,907,914,952,967,984,974,993,1037,1059,1162,1095,1140,1124,1105,1075,1022,980
49011,Davis County,Utah,240422,244687,249676,255582,262189,269208,278800,288236,295801,301965,306479,311838,315933,322251,328756,334676,341080,346881,351713
49013,Duchesne County,Utah,14449,14652,14969,15002,15101,15473,15823,16651,17412,18536,18607,18701,19004,19965,20206,20756,20255,19915,19964
49015,Emery County,Utah,10850,10614,10548,10545,10460,10471,10445,10566,10740,10896,10976,10984,10938,10759,10638,10359,10207,10020,10014
49017,Garfield County,Utah,4747,4705,4650,4605,4552,4582,4670,4850,5010,5068,5172,5148,5063,5029,5005,4969,4971,5061,5080
49019,Grand County,Utah,8420,8436,8556,8556,8528,8657,8787,8838,8981,9034,9225,9295,9355,9373,9477,9555,9642,9640,9764
49021,Iron County,Utah,34002,34771,35728,36202,37223,39555,42000,43645,44547,45693,46163,46615,46644,46527,47045,48120,49692,50822,52775
49023,Juab County,Utah,8268,8388,8482,8622,8803,8926,9175,9607,10024,10209,10246,10311,10294,10261,10409,10541,10985,11248,11555
49025,Kane County,Utah,6094,6000,6081,6133,6200,6369,6678,6778,6853,7001,7125,7293,7173,7122,7166,7040,7300,7537,7709
49027,Millard County,Utah,12385,12294,12223,12168,12017,11935,11946,11954,12146,12343,12503,12569,12468,12558,12544,12627,12657,12829,13006
49029,Morgan County,Utah,7165,7337,7488,7572,7725,7977,8342,8771,9126,9318,9469,9652,9807,10208,10602,11046,11386,11875,12045
49031,Piute County,Utah,1436,1414,1417,1409,1430,1430,1429,1419,1511,1528,1556,1498,1496,1487,1467,1491,1459,1413,1445
49033,Rich County,Utah,1965,1932,1947,2039,2051,2055,2035,2124,2227,2253,2264,2295,2258,2264,2274,2300,2312,2402,2464
49035,Salt Lake County,Utah,901018,910750,918152,924802,934140,947963,966798,983719,999553,1016795,1029655,1047557,1064021,1079543,1090257,1102629,1120684,1137820,1152633
49037,San Juan County,Utah,14334,13495,13662,13571,13723,13653,13679,14028,14436,14514,14746,14836,15034,14983,15052,15240,15343,15320,15449
49039,Sanpete County,Utah,22806,23294,23566,23866,24217,24607,25051,25846,26959,27511,27822,27999,27954,28124,28295,28663,29256,29991,30623
49041,Sevier County,Utah,18877,18975,19088,19192,19412,19415,19844,20236,20599,20694,20802,20870,20658,20749,20735,20860,21137,21317,21539
49043,Summit County,Utah,29964,30803,31536,32353,33271,34137,34242,34647,35229,35838,36324,37418,37862,38421,39118,39647,40506,41349,41933
49045,Tooele County,Utah,41519,43331,44998,46652,47894,49258,51483,53821,55909,57218,58218,59182,59788,60633,61446,62617,64535,67418,69907
49047,Uintah County,Utah,25215,25786,26395,26561,26994,27661,28662,29920,31009,32931,32588,33241,34641,35683,36921,37783,36254,35219,35438
49049,Utah County,Utah,371811,385671,397190,406158,416220,430697,448296,469574,487615,504801,516564,530658,539704,551333,560751,572650,590082,606503,622213
49051,Wasatch County,Utah,15421,16205,16975,17765,18349,19410,20755,21413,22120,22886,23530,24408,25345,26589,27822,29147,30430,31975,33240
49053,Washington County,Utah,91206,94512,99274,104188,110207,119000,126796,132277,135552,137088,138115,141245,144146,147004,151109,154680,159337,165859,171700
49055,Wayne County,Utah,2533,2532,2559,2527,2505,2510,2594,2648,2731,2788,2778,2742,2704,2712,2696,2691,2674,2721,2690
49057,Weber County,Utah,197437,200073,203045,205319,207794,210150,212656,217567,223676,228118,231236,233832,236264,238093,240212,242963,247253,251866,256359
50001,Addison County,Vermont,36002,36055,36320,36432,36580,36611,36758,36886,36905,36847,36821,36967,36901,36936,36933,36926,36925,36940,36973
50003,Bennington County,Vermont,36965,36974,37105,37083,37062,36960,37127,37077,37168,37151,37125,36814,36614,36543,36173,36161,35921,35713,35631
50005,Caledonia County,Vermont,29662,29704,30046,30188,30642,30881,31252,31238,31167,31213,31227,31102,31019,31039,30868,30643,30156,30154,30302
50007,Chittenden County,Vermont,147161,148441,149639,150410,151445,152163,152861,153625,154659,155793,156545,158023,158677,159444,159961,161294,161542,162891,164572
50011,Franklin County,Vermont,45530,45900,46305,46590,46942,47192,47392,47455,47462,47620,47746,48214,48307,48394,48749,48973,48976,49007,49421
50015,Lamoille County,Vermont,23285,23378,23475,23539,23444,23421,23642,23778,23971,24193,24475,24706,24945,25112,25130,25238,25325,25345,25300
50017,Orange County,Vermont,28381,28696,28735,28921,29040,29066,29249,29119,29032,28965,28936,29018,28917,28851,28878,28890,28921,28999,28999
50019,Orleans County,Vermont,26321,26443,26540,26908,27064,27224,27215,27332,27269,27234,27231,27191,27161,27134,27021,27030,26762,26834,26907
50021,Rutland County,Vermont,63373,63132,62982,63113,62997,63003,62894,62618,62368,61946,61642,61220,60791,60480,60031,59547,59113,59000,58672
50023,Washington County,Vermont,58072,58526,58889,58958,59081,59366,59414,59275,59278,59353,59534,59584,59405,59217,58960,58645,58356,58283,58140
50025,Windham County,Vermont,44074,43998,44122,44353,44241,44187,44390,44444,44407,44441,44513,44239,43998,43889,43663,43252,43172,42906,42756
50027,Windsor County,Vermont,57438,57489,57673,57682,57639,57409,57184,57061,56850,56708,56670,56605,56134,55992,55730,55532,55331,55257,55286
51001,Accomack County,Virginia,38215,37742,37308,36742,36310,35835,35192,34553,33970,33415,33164,33221,33264,32966,32970,32910,32850,32566,32412
51003,Albemarle County,Virginia,83532,85002,86150,87620,89491,91676,93852,95009,97081,98071,98970,100202,101463,102273,103743,105119,106408,107788,108718
51005,Alleghany County,Virginia,17213,17082,16953,16687,16645,16580,16564,16530,16404,16306,16250,16159,16031,15921,15602,15420,15379,15119,14910
51009,Amherst County,Virginia,31854,31953,31775,31810,31783,31955,32094,32203,32510,32447,32353,32149,32628,32316,32158,31832,31889,31863,31666
51011,Appomattox County,Virginia,13692,13809,13733,13765,13916,13981,14215,14425,14795,14812,14973,15108,15245,15320,15348,15485,15512,15701,15841
51013,Arlington County,Virginia,189198,190386,190137,188735,187901,187760,188176,190759,196305,202637,207627,215972,221463,224938,226043,228746,231582,235121,237521
51015,Augusta County,Virginia,65572,66124,66735,67660,68899,69949,71896,73041,73555,73844,73750,73638,73579,73842,73880,74293,74793,75082,75457
51017,Bath County,Virginia,5020,4997,5012,4974,4934,4891,4823,4835,4778,4743,4731,4655,4642,4592,4535,4456,4399,4285,4292
51019,Bedford County,Virginia,60472,60985,61580,62441,63563,64825,66363,67392,67594,68399,68676,75557,75759,76187,77046,77598,77911,78239,78747
51021,Bland County,Virginia,6833,6876,6836,6913,6913,6873,6840,6930,6921,6868,6824,6774,6694,6674,6585,6534,6472,6351,6293
51023,Botetourt County,Virginia,30648,30748,31155,31454,31715,31803,32491,32681,32955,33042,33148,32999,33120,32991,33077,33344,33177,33236,33277
51025,Brunswick County,Virginia,18387,18331,18236,18072,17981,17981,18011,17823,17791,17507,17434,17126,17032,16984,16826,16856,16642,16616,16384
51027,Buchanan County,Virginia,26838,26501,26299,25941,25647,25315,25009,24670,24371,24234,24098,23817,23816,23618,23144,22705,22118,21500,21221
51029,Buckingham County,Virginia,15634,15857,15908,16057,16168,16401,16547,16737,16819,17148,17146,17209,17067,17156,16935,17016,17042,17027,16999
51031,Campbell County,Virginia,51082,51349,51685,51885,52093,52795,53475,53769,54232,54472,54842,54780,54823,55073,55267,55289,55233,55086,54973
51033,Caroline County,Virginia,22136,22168,22566,23135,23920,25475,26722,27592,28011,28263,28545,28676,28954,29256,29749,29891,30073,30433,30772
51035,Carroll County,Virginia,29264,29448,29415,29472,29670,29660,29894,29933,30067,30002,30042,30092,29918,29911,29707,29850,29748,29747,29636
51036,Charles City County,Virginia,6930,6952,7030,7091,7050,7060,7156,7148,7232,7216,7256,7204,7126,7071,6975,7040,7019,7000,6941
51037,Charlotte County,Virginia,12476,12481,12590,12465,12524,12631,12731,12680,12654,12588,12586,12492,12395,12277,12176,12172,12108,12082,11938
51041,Chesterfield County,Virginia,261047,265544,270741,276300,283030,289998,298496,304636,309837,313096,316236,320279,323878,327639,332148,334955,338414,343163,348556
51043,Clarke County,Virginia,12672,12862,12950,13110,13413,13710,13939,13969,14092,14015,14034,14187,14243,14250,14314,14242,14296,14449,14523
51045,Craig County,Virginia,5073,5056,5065,5097,5142,5139,5158,5212,5167,5120,5190,5169,5138,5138,5176,5138,5122,5065,5064
51047,Culpeper County,Virginia,34442,35299,36612,38121,39670,41894,44076,45527,46056,46236,46689,47343,47845,48611,49248,49553,50324,51267,51859
51049,Cumberland County,Virginia,8987,9002,9093,9216,9223,9465,9596,9762,9849,10013,10052,9982,9839,9846,9838,9746,9723,9813,9809
51051,Dickenson County,Virginia,16322,16237,16074,16018,16003,16111,15958,15971,16078,15925,15903,15776,15706,15525,15344,15202,15008,14721,14523
51053,Dinwiddie County,Virginia,24674,24666,25038,25415,25770,26149,26590,27078,27694,27888,28001,28113,28224,28087,28098,28111,28341,28459,28529
51057,Essex County,Virginia,9984,9994,10074,10201,10238,10445,10576,10739,10920,11104,11151,11167,11132,11157,11067,11097,11086,11011,10919
51059,Fairfax County,Virginia,975476,991564,998613,1003070,1010938,1019490,1018981,1027727,1044178,1065142,1081726,1103372,1120475,1131988,1136573,1140164,1143229,1146883,1150795
51061,Fauquier County,Virginia,55470,56878,58522,59863,61319,62686,63761,64122,64558,64907,65203,66035,66565,67146,68132,68431,68810,69528,70675
51063,Floyd County,Virginia,13909,14086,14172,14261,14371,14588,14762,14823,15101,15150,15279,15399,15432,15483,15527,15548,15675,15785,15795
51065,Fluvanna County,Virginia,20191,21027,21921,22835,23451,24318,24638,25134,25461,25576,25691,25958,25885,25825,25970,26111,26129,26417,26783
51067,Franklin County,Virginia,47546,48384,49167,50012,51001,51976,53037,54447,55284,55732,56159,56341,56294,56275,56268,56227,56148,56326,56195
51069,Frederick County,Virginia,59639,61360,63313,65379,67442,69921,72456,74670,76060,77477,78305,79518,80241,81486,82730,83513,84668,86499,88355
51071,Giles County,Virginia,16738,16799,16800,16821,16786,16963,17161,17138,17168,17264,17286,17149,17021,16987,16849,16767,16838,16771,16844
51073,Gloucester County,Virginia,34793,34852,35103,35454,35714,36011,36220,36466,36638,36778,36858,36885,36835,36768,37024,37007,37114,37309,37349
51075,Goochland County,Virginia,16935,17250,17610,18062,18570,19349,20176,20869,21285,21604,21717,21374,21278,21570,21854,22159,22462,22691,23244
51077,Grayson County,Virginia,16782,16548,16558,16414,16301,16153,16096,16066,15938,15696,15533,15366,15144,15131,15922,15956,15868,15677,15631
51079,Greene County,Virginia,15454,15793,16308,16677,16895,17155,17607,17972,18131,18237,18403,18665,18803,18847,19104,19186,19335,19648,19779
51081,Greensville County,Virginia,11566,11605,11639,11876,11428,12063,12048,12147,12206,12272,12243,11998,11744,11683,11563,11813,11577,11716,11627
51083,Halifax County,Virginia,37299,37003,36919,36645,36382,36340,36383,36338,36347,36293,36241,35979,35719,35372,35190,35082,34970,34532,34120
51085,Hanover County,Virginia,86972,88845,91370,93466,95295,96451,98025,98830,99404,99651,99863,99898,100337,101069,101730,103078,104348,105850,107239
51087,Henrico County,Virginia,264385,267722,270608,274555,280290,286441,291460,296408,300198,304763,306935,310460,315636,318702,321924,324289,325589,327148,329261
51089,Henry County,Virginia,57903,57393,56986,56506,56183,55651,55464,55284,55073,54402,54151,53540,53104,52743,52230,51912,51593,51250,50953
51091,Highland County,Virginia,2529,2530,2450,2490,2442,2463,2479,2424,2403,2363,2321,2260,2234,2205,2238,2196,2209,2217,2210
51093,Isle of Wight County,Virginia,29849,30119,30497,31224,31899,32566,33716,34581,34955,35270,35270,35288,35337,35521,35860,36155,36319,36571,36953
51095,James City County,Virginia,48536,49786,51722,53734,56182,58428,61133,63007,64436,66118,67009,68299,69412,70613,72077,72836,73994,75459,76397
51097,King and Queen County,Virginia,6620,6607,6586,6558,6739,6792,6915,6948,6916,6893,6945,6988,7010,7031,7085,7086,7049,7000,7042
51099,King George County,Virginia,16916,17136,17717,18326,19124,20476,21519,22444,22996,23335,23584,24273,24606,24900,25262,25399,25910,26302,26575
51101,King William County,Virginia,13238,13412,13589,13808,13975,14278,14874,15296,15604,15768,15935,16015,15977,16092,16150,16285,16408,16705,16939
51103,Lancaster County,Virginia,11549,11401,11417,11519,11514,11533,11551,11573,11481,11403,11391,11274,11124,10959,10862,10825,10769,10779,10783
51105,Lee County,Virginia,23548,23320,24278,24967,25168,25150,25228,25322,25463,25578,25587,25532,25420,25070,24716,24550,24066,23795,23541
51107,Loudoun County,Virginia,173907,189910,203543,220366,238299,254909,267194,279704,292570,303661,312311,326319,337881,349978,362290,374054,385524,396995,406850
51109,Louisa County,Virginia,25819,26320,27027,27867,28582,29835,30946,31716,32475,32840,33153,33461,33493,33988,34314,34615,35306,35885,36778
51111,Lunenburg County,Virginia,13093,13050,13109,13064,12952,13030,13070,13024,12936,12887,12914,12910,12639,12531,12481,12329,12263,12231,12086
51113,Madison County,Virginia,12535,12643,12838,12865,12902,13106,13291,13429,13332,13358,13308,13142,13135,13092,13034,13046,13076,13245,13295
51115,Mathews County,Virginia,9142,9145,9118,9091,9021,8962,8987,9026,9041,8997,8978,8944,8911,8899,8814,8844,8789,8731,8802
51119,Middlesex County,Virginia,9932,10007,10029,10238,10399,10526,10732,10763,10806,10875,10959,10851,10848,10777,10653,10683,10751,10643,10769
51121,Montgomery County,Virginia,83799,85236,85746,86708,87289,88696,90062,91548,92724,93772,94392,94727,95649,96594,97117,97348,98254,98283,98985
51125,Nelson County,Virginia,14451,14496,14614,14718,14699,14828,14809,14993,15050,15090,15020,15018,14801,14799,14865,14757,14800,14804,14836
51127,New Kent County,Virginia,13537,13876,14192,14764,15317,15953,16680,17254,17728,18057,18429,18762,19147,19514,20017,20382,21025,21698,22391
51131,Northampton County,Virginia,13025,12843,12729,12714,12759,12771,12776,12649,12586,12460,12389,12409,12217,12036,12045,12095,12021,11887,11735
51133,Northumberland County,Virginia,12229,12239,12451,12543,12487,12501,12430,12466,12496,12379,12330,12450,12421,12296,12254,12246,12193,12277,12147
51135,Nottoway County,Virginia,15773,15849,15756,15693,15628,15795,15719,15799,15847,15894,15853,15878,15752,15635,15505,15606,15501,15467,15420
51137,Orange County,Virginia,25981,26431,27128,27951,28658,29990,31438,32273,33077,33329,33481,33992,34276,34621,34922,35183,35381,35931,36644
51139,Page County,Virginia,23149,23171,23265,23531,23527,23708,24045,24222,24208,24076,24042,23955,23842,23724,23785,23660,23610,23755,23933
51141,Patrick County,Virginia,19418,19293,19071,18979,18836,18802,18766,18748,18677,18562,18490,18333,18333,18249,18176,17953,17783,17708,17673
51143,Pittsylvania County,Virginia,61835,62037,61975,62107,62279,62467,62586,62803,63472,63386,63506,63260,62896,62561,62378,62000,61710,61341,60949
51145,Powhatan County,Virginia,22585,23090,24105,24888,25568,26372,27391,27599,27745,27983,28046,28122,28171,28294,28488,28056,28444,28691,29189
51147,Prince Edward County,Virginia,19708,19737,20264,20203,20639,21341,21722,22293,22959,23260,23368,22310,23166,22713,22976,23120,23026,22708,22950
51149,Prince George County,Virginia,33100,33586,34258,34345,34925,34798,34575,34466,35059,35828,35725,36713,37125,37333,37411,38212,37872,37895,38082
51153,Prince William County,Virginia,284565,298843,311749,323377,337439,350612,359174,368016,374776,389001,402002,419076,429665,437833,443926,451232,457023,463551,468011
51155,Pulaski County,Virginia,35144,35120,34817,34789,34829,34748,34891,35058,35051,34988,34872,34737,34733,34547,34342,34341,34225,34194,34066
51157,Rappahannock County,Virginia,6980,7157,7197,7200,7289,7384,7348,7403,7420,7333,7373,7472,7406,7424,7333,7390,7352,7333,7252
51159,Richmond County,Virginia,8803,8924,9003,9103,9202,9213,9328,9426,9386,9251,9254,9208,9081,8952,8884,8783,8759,8925,9038
51161,Roanoke County,Virginia,85744,85941,86569,87338,88177,89245,90489,91120,91704,92215,92376,92800,92723,93301,93371,93337,93371,93763,94073
51163,Rockbridge County,Virginia,20835,20905,20989,21189,21432,21738,21931,22228,22363,22269,22307,22446,22380,22330,22433,22375,22376,22609,22752
51165,Rockingham County,Virginia,67977,68671,69315,69975,70789,72030,73000,74274,75075,75850,76314,76850,77136,77422,77885,78453,79323,80313,81244
51167,Russell County,Virginia,29251,29001,28741,28766,28546,28508,28618,28889,28831,29012,28897,28660,28403,28312,28054,27824,27385,27027,26748
51169,Scott County,Virginia,23351,23127,23048,22978,22954,23084,23272,23302,23237,23212,23177,23055,22955,22768,22518,22244,21980,21767,21534
51171,Shenandoah County,Virginia,35240,35835,36525,37309,38272,39406,40610,41214,41720,41743,41993,42263,42530,42507,42731,42841,42885,43271,43497
51173,Smyth County,Virginia,33079,32931,32849,32733,32570,32519,32632,32449,32386,32283,32208,32044,31895,31773,31571,31411,31121,30722,30472
51175,Southampton County,Virginia,17493,17489,17353,17409,17535,17810,18028,18571,18706,18607,18570,18634,18504,18328,18221,18121,18022,17743,17586
51177,Spotsylvania County,Virginia,91387,96326,101802,106525,110580,115017,117891,119083,120195,121038,122397,124516,125808,127385,128804,129944,131271,132802,134238
51179,Stafford County,Virginia,93625,98320,103943,109166,113798,117611,119892,122526,124323,126449,128961,132197,133375,135939,138813,140917,143578,146790,149960
51181,Surry County,Virginia,6833,6829,6886,6901,6873,6865,6991,7042,7061,7037,7058,6921,6838,6787,6780,6670,6553,6522,6474
51183,Sussex County,Virginia,12456,12318,12109,12205,12014,11933,12193,12191,12215,12175,12087,12084,11919,11762,11721,11686,11408,11380,11237
51185,Tazewell County,Virginia,44418,43985,43995,44042,44102,44025,44195,44169,45020,45069,45078,44735,44273,44023,43386,42904,42108,41146,40855
51187,Warren County,Virginia,31690,32222,33031,33797,34434,35405,36231,36814,37259,37240,37575,37627,37866,38480,40103,38675,39105,39357,40003
51191,Washington County,Virginia,51230,51441,51670,51908,52341,52940,53322,54216,54475,54722,54876,54802,55093,54778,54604,54337,54271,54415,54402
51193,Westmoreland County,Virginia,16644,16518,16528,16718,16658,16757,16841,17127,17305,17448,17454,17635,17513,17552,17440,17549,17637,17736,17830
51195,Wise County,Virginia,42077,41810,41667,41640,41591,41585,41531,41543,41489,41454,41452,41462,40919,40675,39908,39567,39026,38611,38012
51197,Wythe County,Virginia,27621,27585,27710,27859,27947,28349,28628,28827,29123,29216,29235,29187,29317,29271,29044,29098,28934,28872,28754
51199,York County,Virginia,57119,58651,60126,60620,61926,63076,63912,64710,64944,65197,65464,65814,65871,66030,66573,67828,67812,67878,67846
51510,Alexandria city,Virginia,129225,130932,130614,129421,128765,128181,127676,129175,132949,137523,139966,144220,147314,149674,151431,153863,157045,159654,160530
51520,Bristol city,Virginia,17289,17330,17087,17465,17536,17493,17684,17540,17631,17842,17835,17716,17695,17390,17199,17041,16843,16650,16482
51530,Buena Vista city,Virginia,6381,6423,6412,6555,6588,6634,6679,6618,6664,6677,6650,6710,6746,6652,6550,6533,6362,6313,6237
51540,Charlottesville city,Virginia,41351,41436,41449,40695,40281,40597,41066,41538,42130,43054,43475,43758,44580,45013,45522,46433,47236,47902,48117
51550,Chesapeake city,Virginia,200224,202325,203970,206909,211927,215128,217271,217450,218458,220176,222209,225332,228075,230330,233380,235168,237591,240327,242634
51570,Colonial Heights city,Virginia,16905,17002,17026,17056,17296,17348,17604,17462,17387,17525,17411,17280,17380,17483,17440,17482,17535,17676,17833
51580,Covington city,Virginia,6281,6319,6283,6230,6192,6073,5979,6057,5991,5948,5961,5916,5845,5830,5775,5661,5539,5474,5460
51590,Danville city,Virginia,48104,47415,46929,46515,45788,45086,44586,44162,43765,43496,43055,42642,42709,42630,42267,41937,41641,41022,40693
51595,Emporia city,Virginia,5655,5618,5736,5693,5659,5657,5734,5755,5820,5865,5927,5840,5812,5693,5597,5525,5370,5292,5121
51600,Fairfax city,Virginia,21600,21668,21603,21518,21160,20860,21407,21682,22112,22418,22565,22463,22898,23236,23315,23439,23835,24162,24574
51610,Falls Church city,Virginia,10441,10550,10600,10596,10589,10840,10852,10947,11219,11787,12332,12695,13123,13398,13454,13837,13782,14489,14772
51620,Franklin city,Virginia,8269,8160,8044,8113,8177,8278,8489,8611,8538,8489,8582,8447,8485,8542,8399,8334,8183,8125,8013
51630,Fredericksburg city,Virginia,19461,20061,20501,20659,21567,21660,22479,22898,23277,23775,24286,25750,27176,27819,28254,28054,28379,28516,29144
51640,Galax city,Virginia,6921,6775,6738,6744,6790,6821,6879,6880,6888,6966,7042,6846,6855,6935,6904,6798,6576,6487,6423
51678,Galax city,Virginia,6921,6775,6738,6744,6790,6821,6879,6880,6888,6966,7042,6963,7011,7143,7121,7123,7089,7082,7136
51640,Lexington city,Virginia,6825,6858,6842,6750,6810,6903,6978,6956,6963,7006,7042,6846,6855,6935,6904,6798,6576,6487,6423
51678,Lexington city,Virginia,6825,6858,6842,6750,6810,6903,6978,6956,6963,7006,7042,6963,7011,7143,7121,7123,7089,7082,7136
51650,Hampton city,Virginia,146054,143432,141844,140413,140200,141314,140839,140222,138957,137833,137436,136528,137083,137243,137597,136187,135238,134581,134313
51660,Harrisonburg city,Virginia,40437,41646,42837,43176,43753,44572,45858,46551,47286,48294,48914,49932,51315,51550,52558,52755,53701,53907,54033
51670,Hopewell city,Virginia,22277,22147,22291,22046,21998,22131,22295,22549,22576,22455,22591,22498,22308,22161,22109,22228,22553,22554,22596
51680,Lynchburg city,Virginia,65330,65003,65263,66496,67021,68773,70919,72869,74018,75137,75568,76582,77276,77950,78155,79271,80038,81065,82126
51683,Manassas city,Virginia,34914,35341,35878,36253,36564,36452,35631,34969,34858,36674,37821,39120,40307,41110,41180,41530,41435,41501,41641
51685,Manassas Park city,Virginia,10305,10777,11150,11357,11982,12451,12490,12677,12744,13613,14273,15067,15401,15901,15924,16054,16143,16686,17307
51690,Martinsville city,Virginia,15331,15173,14867,14796,14448,14405,14281,14042,14040,14012,13821,13595,13490,13416,13317,13277,13038,12969,12902
51700,Newport News city,Virginia,180236,181873,183061,183404,185204,183651,183581,182528,181287,181000,180719,180098,180094,181320,181576,180948,180179,179398,178626
51710,Norfolk city,Virginia,234986,236489,241704,239286,243836,239650,243406,241248,241201,241725,242803,243632,246141,245449,246587,246534,245843,244922,244076
51720,Norton city,Virginia,3916,3896,3929,3944,3847,3767,3825,3869,3861,3903,3958,4087,4124,4100,4136,4005,3947,3892,3968
51730,Petersburg city,Virginia,33561,33183,32803,32645,32292,31930,32181,32318,32321,32168,32420,32083,31990,32307,32236,32000,31698,31635,31567
51735,Poquoson city,Virginia,11582,11523,11697,11797,11772,11879,12008,12089,12103,12153,12150,12038,12110,12090,12003,12014,11943,12043,12190
51740,Portsmouth city,Virginia,100337,99166,98297,97184,97428,98069,99213,97831,95802,95384,95535,95726,96467,96071,95826,96308,95094,94693,94632
51750,Radford city,Virginia,15872,16193,15963,15691,15743,15995,16163,16341,16304,16361,16408,16809,16709,17116,17390,17341,17420,17659,18339
51760,Richmond city,Virginia,196782,197575,197513,197306,196878,197465,198618,200201,202254,203678,204214,206325,210741,213815,217003,220847,225332,226968,228783
51770,Roanoke city,Virginia,94941,94931,93956,93716,93614,93932,94247,94916,95813,97023,97032,96776,98092,98860,99443,99733,99572,99436,99920
51775,Salem city,Virginia,24747,24487,24554,24465,24096,24310,24508,24482,24673,24684,24802,25021,25175,25314,25427,25426,25438,25662,25643
51790,Staunton city,Virginia,23896,23734,23691,23726,23501,23603,23638,23920,23945,23764,23746,24020,23807,24101,24287,24219,24266,24566,24922
51800,Suffolk city,Virginia,64216,66448,69274,72721,75725,77957,80291,81273,82603,83648,84585,84751,85258,85765,86892,88127,89322,90275,91185
51810,Virginia Beach city,Virginia,426918,428396,430183,431600,437494,436210,437739,434732,433331,435004,437994,442536,445038,447732,448913,450474,451136,449962,450189
51830,Williamsburg city,Virginia,12012,12024,11829,11796,11986,12400,12810,13142,13296,13687,14068,14096,14513,14604,14566,14767,14824,14889,14896
51840,Winchester city,Virginia,23699,24224,24602,24649,25175,25565,25757,25701,26004,26036,26203,26662,27012,27333,27394,27470,27762,28210,28108
53001,Adams County,Washington,16458,16259,16445,16612,16664,16918,16997,17413,17782,18405,18728,18879,18952,19115,19200,19244,19378,19681,19759
53003,Asotin County,Washington,20546,20447,20490,20487,20783,20908,21133,21188,21393,21415,21623,21969,21908,22128,22189,22106,22275,22507,22610
53005,Benton County,Washington,143131,145909,150323,153596,155689,157726,159564,161669,166573,171122,175177,180429,182391,184355,186542,190316,193652,198453,201877
53007,Chelan County,Washington,66648,66574,66742,67173,67882,68747,69536,70214,70813,71679,72453,73221,73497,73762,74170,75123,75977,76479,77036
53009,Clallam County,Washington,64269,64756,65777,66301,67411,68720,69642,70186,70769,71077,71404,71760,71771,72056,72477,73222,74285,75712,76737
53011,Clark County,Washington,347208,357211,366405,374098,384931,394277,401698,408820,415282,421236,425363,432259,436372,441385,448277,456986,465310,474492,481857
53013,Columbia County,Washington,4069,4034,3995,4003,4027,3974,3895,3897,3903,3977,4078,4004,3977,4002,3984,3961,3978,4023,4059
53015,Cowlitz County,Washington,92984,93608,94325,94516,95541,96536,99162,100744,101688,102126,102410,102299,101657,101483,101799,103050,104826,106900,108987
53017,Douglas County,Washington,32674,32787,33044,33481,34086,34622,35558,36503,37216,37935,38431,38663,39202,39400,39795,40559,41426,42167,42907
53019,Ferry County,Washington,7276,7285,7280,7424,7478,7495,7562,7430,7439,7538,7551,7637,7663,7592,7590,7519,7530,7590,7649
53021,Franklin County,Washington,49565,50511,52365,55447,58165,61360,64585,67586,70775,74478,78163,83065,85729,86501,87743,88779,90315,92117,94347
53023,Garfield County,Washington,2383,2313,2293,2316,2270,2274,2245,2203,2244,2237,2266,2236,2208,2237,2201,2222,2245,2205,2247
