GeoID,County,State,PercentRural,Rural
36023,Cortland County, New York,44.3,Urban
36025,Delaware County, New York,78.4,Suburban
36027,Dutchess County, New York,25.4,Urban
36029,Erie County, New York,9.4,Urban
36031,Essex County, New York,74.9,Suburban
36033,Franklin County, New York,62.7,Suburban
36035,Fulton County, New York,50.4,Suburban
36037,Genesee County, New York,59.9,Suburban
36039,Greene County, New York,73.1,Suburban
36041,Hamilton County, New York,100.0,Rural
36043,Herkimer County, New York,51.8,Suburban
36045,Jefferson County, New York,48.0,Urban
36047,Kings County, New York,0.0,Urban
36049,Lewis County, New York,86.8,Suburban
36051,Livingston County, New York,54.7,Suburban
36053,Madison County, New York,58.9,Suburban
36055,Monroe County, New York,6.4,Urban
36057,Montgomery County, New York,40.9,Urban
36059,Nassau County, New York,0.2,Urban
36061,New York County, New York,0.0,Urban
36063,Niagara County, New York,22.4,Urban
36065,Oneida County, New York,33.0,Urban
36067,Onondaga County, New York,12.6,Urban
36069,Ontario County, New York,47.5,Urban
36071,Orange County, New York,22.3,Urban
36073,Orleans County, New York,60.9,Suburban
36075,Oswego County, New York,61.8,Suburban
36077,Otsego County, New York,70.6,Suburban
36079,Putnam County, New York,20.5,Urban
36081,Queens County, New York,0.0,Urban
36083,Rensselaer County, New York,30.5,Urban
36085,Richmond County, New York,0.0,Urban
36087,Rockland County, New York,0.7,Urban
36089,St. Lawrence County, New York,62.0,Suburban
36091,Saratoga County, New York,30.0,Urban
36093,Schenectady County, New York,8.2,Urban
36095,Schoharie County, New York,82.8,Suburban
36097,Schuyler County, New York,81.2,Suburban
36099,Seneca County, New York,58.7,Suburban
36101,Steuben County, New York,60.4,Suburban
36103,Suffolk County, New York,2.6,Urban
36105,Sullivan County, New York,74.2,Suburban
36107,Tioga County, New York,65.7,Suburban
36109,Tompkins County, New York,43.3,Urban
36111,Ulster County, New York,46.0,Urban
36113,Warren County, New York,33.9,Urban
36115,Washington County, New York,67.9,Suburban
36117,Wayne County, New York,60.7,Suburban
36119,Westchester County, New York,3.3,Urban
36121,Wyoming County, New York,64.1,Suburban
36123,Yates County, New York,71.2,Suburban
37001,Alamance County, North Carolina,28.6,Urban
37003,Alexander County, North Carolina,72.8,Suburban
37005,Alleghany County, North Carolina,100.0,Rural
37007,Anson County, North Carolina,78.5,Suburban
37009,Ashe County, North Carolina,84.9,Suburban
37011,Avery County, North Carolina,88.8,Suburban
37013,Beaufort County, North Carolina,65.6,Suburban
37015,Bertie County, North Carolina,83.2,Suburban
37017,Bladen County, North Carolina,91.2,Suburban
37019,Brunswick County, North Carolina,43.0,Urban
37021,Buncombe County, North Carolina,24.1,Urban
37023,Burke County, North Carolina,42.7,Urban
37025,Cabarrus County, North Carolina,19.3,Urban
37027,Caldwell County, North Carolina,34.4,Urban
37029,Camden County, North Carolina,99.5,Suburban
37031,Carteret County, North Carolina,32.6,Urban
37033,Caswell County, North Carolina,99.2,Suburban
37035,Catawba County, North Carolina,30.3,Urban
37037,Chatham County, North Carolina,65.9,Suburban
37039,Cherokee County, North Carolina,100.0,Rural
37041,Chowan County, North Carolina,67.6,Suburban
37043,Clay County, North Carolina,100.0,Rural
37045,Cleveland County, North Carolina,55.8,Suburban
37047,Columbus County, North Carolina,80.6,Suburban
37049,Craven County, North Carolina,27.7,Urban
37051,Cumberland County, North Carolina,13.4,Urban
37053,Currituck County, North Carolina,98.3,Suburban
37055,Dare County, North Carolina,29.0,Urban
37057,Davidson County, North Carolina,47.4,Urban
37059,Davie County, North Carolina,70.3,Suburban
37061,Duplin County, North Carolina,86.5,Suburban
37063,Durham County, North Carolina,5.6,Urban
37065,Edgecombe County, North Carolina,45.3,Urban
37067,Forsyth County, North Carolina,7.3,Urban
37069,Franklin County, North Carolina,85.3,Suburban
37071,Gaston County, North Carolina,19.6,Urban
37073,Gates County, North Carolina,100.0,Rural
37075,Graham County, North Carolina,100.0,Rural
37077,Granville County, North Carolina,57.0,Suburban
37079,Greene County, North Carolina,100.0,Rural
37081,Guilford County, North Carolina,12.7,Urban
37083,Halifax County, North Carolina,54.7,Suburban
37085,Harnett County, North Carolina,55.9,Suburban
37087,Haywood County, North Carolina,55.4,Suburban
37089,Henderson County, North Carolina,33.3,Urban
37091,Hertford County, North Carolina,68.6,Suburban
37093,Hoke County, North Carolina,43.2,Urban
37095,Hyde County, North Carolina,100.0,Rural
37097,Iredell County, North Carolina,37.9,Urban
37099,Jackson County, North Carolina,73.1,Suburban
37101,Johnston County, North Carolina,52.0,Suburban
37103,Jones County, North Carolina,100.0,Rural
37105,Lee County, North Carolina,42.8,Urban
37107,Lenoir County, North Carolina,45.0,Urban
37109,Lincoln County, North Carolina,54.6,Suburban
37111,McDowell County, North Carolina,70.3,Suburban
37113,Macon County, North Carolina,80.0,Suburban
37115,Madison County, North Carolina,90.6,Suburban
37117,Martin County, North Carolina,78.1,Suburban
37119,Mecklenburg County, North Carolina,1.1,Urban
37121,Mitchell County, North Carolina,82.6,Suburban
37123,Montgomery County, North Carolina,76.8,Suburban
37125,Moore County, North Carolina,50.7,Suburban
37127,Nash County, North Carolina,47.6,Urban
37129,New Hanover County, North Carolina,2.2,Urban
37131,Northampton County, North Carolina,89.4,Suburban
37133,Onslow County, North Carolina,26.3,Urban
37135,Orange County, North Carolina,28.5,Urban
37137,Pamlico County, North Carolina,100.0,Rural
37139,Pasquotank County, North Carolina,41.3,Urban
37141,Pender County, North Carolina,68.8,Suburban
37143,Perquimans County, North Carolina,100.0,Rural
37145,Person County, North Carolina,75.5,Suburban
37147,Pitt County, North Carolina,25.4,Urban
37149,Polk County, North Carolina,92.3,Suburban
37151,Randolph County, North Carolina,56.2,Suburban
37153,Richmond County, North Carolina,45.5,Urban
37155,Robeson County, North Carolina,62.6,Suburban
37157,Rockingham County, North Carolina,61.9,Suburban
37159,Rowan County, North Carolina,38.8,Urban
37161,Rutherford County, North Carolina,61.0,Suburban
37163,Sampson County, North Carolina,85.0,Suburban
37165,Scotland County, North Carolina,48.4,Urban
37167,Stanly County, North Carolina,67.7,Suburban
37169,Stokes County, North Carolina,75.7,Suburban
37171,Surry County, North Carolina,68.8,Suburban
37173,Swain County, North Carolina,100.0,Rural
37175,Transylvania County, North Carolina,59.6,Suburban
37177,Tyrrell County, North Carolina,100.0,Rural
37179,Union County, North Carolina,27.3,Urban
37181,Vance County, North Carolina,54.1,Suburban
37183,Wake County, North Carolina,6.1,Urban
37185,Warren County, North Carolina,100.0,Rural
37187,Washington County, North Carolina,67.8,Suburban
37189,Watauga County, North Carolina,55.4,Suburban
37191,Wayne County, North Carolina,46.4,Urban
37193,Wilkes County, North Carolina,72.8,Suburban
37195,Wilson County, North Carolina,38.7,Urban
37197,Yadkin County, North Carolina,84.7,Suburban
37199,Yancey County, North Carolina,100.0,Rural
38001,Adams County, North Dakota,100.0,Rural
38003,Barnes County, North Dakota,39.6,Urban
38005,Benson County, North Dakota,100.0,Rural
38007,Billings County, North Dakota,100.0,Rural
38009,Bottineau County, North Dakota,100.0,Rural
38011,Bowman County, North Dakota,100.0,Rural
38013,Burke County, North Dakota,100.0,Rural
38015,Burleigh County, North Dakota,18.5,Urban
38017,Cass County, North Dakota,10.4,Urban
38019,Cavalier County, North Dakota,100.0,Rural
38021,Dickey County, North Dakota,100.0,Rural
38023,Divide County, North Dakota,100.0,Rural
38025,Dunn County, North Dakota,100.0,Rural
38027,Eddy County, North Dakota,100.0,Rural
38029,Emmons County, North Dakota,100.0,Rural
38031,Foster County, North Dakota,100.0,Rural
38033,Golden Valley County, North Dakota,100.0,Rural
38035,Grand Forks County, North Dakota,16.8,Urban
38037,Grant County, North Dakota,100.0,Rural
38039,Griggs County, North Dakota,100.0,Rural
38041,Hettinger County, North Dakota,100.0,Rural
38043,Kidder County, North Dakota,100.0,Rural
38045,LaMoure County, North Dakota,100.0,Rural
38047,Logan County, North Dakota,100.0,Rural
38049,McHenry County, North Dakota,100.0,Rural
38051,McIntosh County, North Dakota,100.0,Rural
38053,McKenzie County, North Dakota,100.0,Rural
38055,McLean County, North Dakota,100.0,Rural
38057,Mercer County, North Dakota,65.0,Suburban
38059,Morton County, North Dakota,31.9,Urban
38061,Mountrail County, North Dakota,100.0,Rural
38063,Nelson County, North Dakota,100.0,Rural
38065,Oliver County, North Dakota,100.0,Rural
38067,Pembina County, North Dakota,100.0,Rural
38069,Pierce County, North Dakota,35.2,Urban
38071,Ramsey County, North Dakota,35.0,Urban
38073,Ransom County, North Dakota,100.0,Rural
38075,Renville County, North Dakota,100.0,Rural
38077,Richland County, North Dakota,52.0,Suburban
38079,Rolette County, North Dakota,100.0,Rural
38081,Sargent County, North Dakota,100.0,Rural
38083,Sheridan County, North Dakota,100.0,Rural
38085,Sioux County, North Dakota,100.0,Rural
38087,Slope County, North Dakota,100.0,Rural
38089,Stark County, North Dakota,27.3,Urban
38091,Steele County, North Dakota,100.0,Rural
38093,Stutsman County, North Dakota,27.6,Urban
38095,Towner County, North Dakota,100.0,Rural
38097,Traill County, North Dakota,100.0,Rural
38099,Walsh County, North Dakota,62.1,Suburban
38101,Ward County, North Dakota,21.9,Urban
38103,Wells County, North Dakota,100.0,Rural
38105,Williams County, North Dakota,32.5,Urban
39001,Adams County, Ohio,89.0,Suburban
39003,Allen County, Ohio,25.9,Urban
39005,Ashland County, Ohio,61.9,Suburban
39007,Ashtabula County, Ohio,46.4,Urban
39009,Athens County, Ohio,43.2,Urban
39011,Auglaize County, Ohio,39.1,Urban
39013,Belmont County, Ohio,54.7,Suburban
39015,Brown County, Ohio,76.6,Suburban
39017,Butler County, Ohio,9.3,Urban
39019,Carroll County, Ohio,71.0,Suburban
39021,Champaign County, Ohio,70.8,Suburban
39023,Clark County, Ohio,23.6,Urban
39025,Clermont County, Ohio,22.7,Urban
39027,Clinton County, Ohio,54.6,Suburban
39029,Columbiana County, Ohio,43.9,Urban
39031,Coshocton County, Ohio,61.5,Suburban
39033,Crawford County, Ohio,35.3,Urban
39035,Cuyahoga County, Ohio,0.6,Urban
39037,Darke County, Ohio,66.3,Suburban
39039,Defiance County, Ohio,43.9,Urban
39041,Delaware County, Ohio,19.3,Urban
39043,Erie County, Ohio,26.5,Urban
39045,Fairfield County, Ohio,34.7,Urban
39047,Fayette County, Ohio,47.8,Urban
39049,Franklin County, Ohio,1.4,Urban
39051,Fulton County, Ohio,56.2,Suburban
39053,Gallia County, Ohio,81.4,Suburban
39055,Geauga County, Ohio,64.0,Suburban
39057,Greene County, Ohio,14.9,Urban
39059,Guernsey County, Ohio,61.4,Suburban
39061,Hamilton County, Ohio,2.2,Urban
39063,Hancock County, Ohio,31.1,Urban
39065,Hardin County, Ohio,55.4,Suburban
39067,Harrison County, Ohio,84.1,Suburban
39069,Henry County, Ohio,69.1,Suburban
39071,Highland County, Ohio,73.0,Suburban
39073,Hocking County, Ohio,70.8,Suburban
39075,Holmes County, Ohio,93.0,Suburban
39077,Huron County, Ohio,50.3,Suburban
39079,Jackson County, Ohio,64.6,Suburban
39081,Jefferson County, Ohio,39.0,Urban
39083,Knox County, Ohio,55.7,Suburban
39085,Lake County, Ohio,6.5,Urban
39087,Lawrence County, Ohio,45.9,Urban
39089,Licking County, Ohio,35.5,Urban
39091,Logan County, Ohio,56.9,Suburban
39093,Lorain County, Ohio,11.7,Urban
39095,Lucas County, Ohio,4.7,Urban
39097,Madison County, Ohio,48.5,Urban
39099,Mahoning County, Ohio,15.2,Urban
39101,Marion County, Ohio,30.3,Urban
39103,Medina County, Ohio,29.8,Urban
39105,Meigs County, Ohio,81.3,Suburban
39107,Mercer County, Ohio,61.4,Suburban
39109,Miami County, Ohio,30.8,Urban
39111,Monroe County, Ohio,97.7,Suburban
39113,Montgomery County, Ohio,4.3,Urban
39115,Morgan County, Ohio,81.5,Suburban
39117,Morrow County, Ohio,88.8,Suburban
39119,Muskingum County, Ohio,47.0,Urban
39121,Noble County, Ohio,62.5,Suburban
39123,Ottawa County, Ohio,49.4,Urban
39125,Paulding County, Ohio,81.9,Suburban
39127,Perry County, Ohio,75.2,Suburban
39129,Pickaway County, Ohio,49.9,Urban
39131,Pike County, Ohio,74.2,Suburban
39133,Portage County, Ohio,32.8,Urban
39135,Preble County, Ohio,69.2,Suburban
39137,Putnam County, Ohio,84.7,Suburban
39139,Richland County, Ohio,32.1,Urban
39141,Ross County, Ohio,58.7,Suburban
39143,Sandusky County, Ohio,44.1,Urban
39145,Scioto County, Ohio,54.3,Suburban
39147,Seneca County, Ohio,47.5,Urban
39149,Shelby County, Ohio,51.1,Suburban
39151,Stark County, Ohio,13.5,Urban
39153,Summit County, Ohio,3.9,Urban
39155,Trumbull County, Ohio,27.3,Urban
39157,Tuscarawas County, Ohio,41.6,Urban
39159,Union County, Ohio,50.0,Urban
39161,Van Wert County, Ohio,50.7,Suburban
39163,Vinton County, Ohio,100.0,Rural
39165,Warren County, Ohio,17.3,Urban
39167,Washington County, Ohio,56.6,Suburban
39169,Wayne County, Ohio,51.0,Suburban
39171,Williams County, Ohio,63.6,Suburban
39173,Wood County, Ohio,29.5,Urban
39175,Wyandot County, Ohio,57.4,Suburban
40001,Adair County, Oklahoma,83.3,Suburban
40003,Alfalfa County, Oklahoma,100.0,Rural
40005,Atoka County, Oklahoma,100.0,Rural
40007,Beaver County, Oklahoma,100.0,Rural
40009,Beckham County, Oklahoma,32.7,Urban
40011,Blaine County, Oklahoma,57.4,Suburban
40013,Bryan County, Oklahoma,61.3,Suburban
40015,Caddo County, Oklahoma,80.0,Suburban
40017,Canadian County, Oklahoma,22.5,Urban
40019,Carter County, Oklahoma,56.1,Suburban
40021,Cherokee County, Oklahoma,60.0,Suburban
40023,Choctaw County, Oklahoma,66.9,Suburban
40025,Cimarron County, Oklahoma,100.0,Rural
40027,Cleveland County, Oklahoma,16.9,Urban
40029,Coal County, Oklahoma,100.0,Rural
40031,Comanche County, Oklahoma,21.8,Urban
40033,Cotton County, Oklahoma,59.5,Suburban
40035,Craig County, Oklahoma,60.1,Suburban
40037,Creek County, Oklahoma,53.9,Suburban
40039,Custer County, Oklahoma,30.3,Urban
40041,Delaware County, Oklahoma,81.1,Suburban
40043,Dewey County, Oklahoma,100.0,Rural
40045,Ellis County, Oklahoma,100.0,Rural
40047,Garfield County, Oklahoma,21.4,Urban
40049,Garvin County, Oklahoma,68.7,Suburban
40051,Grady County, Oklahoma,63.9,Suburban
40053,Grant County, Oklahoma,100.0,Rural
40055,Greer County, Oklahoma,52.7,Suburban
40057,Harmon County, Oklahoma,100.0,Rural
40059,Harper County, Oklahoma,100.0,Rural
40061,Haskell County, Oklahoma,77.7,Suburban
40063,Hughes County, Oklahoma,58.8,Suburban
40065,Jackson County, Oklahoma,24.8,Urban
40067,Jefferson County, Oklahoma,100.0,Rural
40069,Johnston County, Oklahoma,100.0,Rural
40071,Kay County, Oklahoma,24.5,Urban
40073,Kingfisher County, Oklahoma,72.4,Suburban
40075,Kiowa County, Oklahoma,61.7,Suburban
40077,Latimer County, Oklahoma,73.3,Suburban
40079,Le Flore County, Oklahoma,72.9,Suburban
40081,Lincoln County, Oklahoma,92.1,Suburban
40083,Logan County, Oklahoma,55.4,Suburban
40085,Love County, Oklahoma,100.0,Rural
40087,McClain County, Oklahoma,77.2,Suburban
40089,McCurtain County, Oklahoma,69.3,Suburban
40091,McIntosh County, Oklahoma,87.3,Suburban
40093,Major County, Oklahoma,100.0,Rural
40095,Marshall County, Oklahoma,72.1,Suburban
40097,Mayes County, Oklahoma,77.4,Suburban
40099,Murray County, Oklahoma,45.7,Urban
40101,Muskogee County, Oklahoma,41.1,Urban
40103,Noble County, Oklahoma,56.3,Suburban
40105,Nowata County, Oklahoma,57.9,Suburban
40107,Okfuskee County, Oklahoma,74.1,Suburban
40109,Oklahoma County, Oklahoma,6.3,Urban
40111,Okmulgee County, Oklahoma,48.6,Urban
40113,Osage County, Oklahoma,59.5,Suburban
40115,Ottawa County, Oklahoma,49.3,Urban
40117,Pawnee County, Oklahoma,81.1,Suburban
40119,Payne County, Oklahoma,33.7,Urban
40121,Pittsburg County, Oklahoma,51.9,Suburban
40123,Pontotoc County, Oklahoma,53.6,Suburban
40125,Pottawatomie County, Oklahoma,50.7,Suburban
40127,Pushmataha County, Oklahoma,100.0,Rural
40129,Roger Mills County, Oklahoma,100.0,Rural
40131,Rogers County, Oklahoma,50.3,Suburban
40133,Seminole County, Oklahoma,64.7,Suburban
40135,Sequoyah County, Oklahoma,66.6,Suburban
40137,Stephens County, Oklahoma,43.3,Urban
40139,Texas County, Oklahoma,45.1,Urban
40141,Tillman County, Oklahoma,51.2,Suburban
40143,Tulsa County, Oklahoma,4.8,Urban
40145,Wagoner County, Oklahoma,37.5,Urban
40147,Washington County, Oklahoma,23.9,Urban
40149,Washita County, Oklahoma,75.3,Suburban
40151,Woods County, Oklahoma,36.7,Urban
40153,Woodward County, Oklahoma,43.5,Urban
41001,Baker County, Oregon,41.0,Urban
41003,Benton County, Oregon,18.8,Urban
41005,Clackamas County, Oregon,18.1,Urban
41007,Clatsop County, Oregon,39.0,Urban
41009,Columbia County, Oregon,43.6,Urban
41011,Coos County, Oregon,38.4,Urban
41013,Crook County, Oregon,48.0,Urban
41015,Curry County, Oregon,38.7,Urban
41017,Deschutes County, Oregon,27.6,Urban
41019,Douglas County, Oregon,41.2,Urban
41021,Gilliam County, Oregon,100.0,Rural
41023,Grant County, Oregon,100.0,Rural
41025,Harney County, Oregon,44.3,Urban
41027,Hood River County, Oregon,52.2,Suburban
41029,Jackson County, Oregon,20.1,Urban
41031,Jefferson County, Oregon,63.1,Suburban
41033,Josephine County, Oregon,45.0,Urban
41035,Klamath County, Oregon,37.6,Urban
41037,Lake County, Oregon,63.3,Suburban
41039,Lane County, Oregon,17.5,Urban
41041,Lincoln County, Oregon,37.6,Urban
41043,Linn County, Oregon,31.6,Urban
41045,Malheur County, Oregon,48.4,Urban
41047,Marion County, Oregon,13.1,Urban
41049,Morrow County, Oregon,45.9,Urban
41051,Multnomah County, Oregon,1.3,Urban
41053,Polk County, Oregon,19.9,Urban
41055,Sherman County, Oregon,100.0,Rural
41057,Tillamook County, Oregon,69.6,Suburban
41059,Umatilla County, Oregon,29.1,Urban
41061,Union County, Oregon,42.1,Urban
41063,Wallowa County, Oregon,100.0,Rural
41065,Wasco County, Oregon,33.1,Urban
41067,Washington County, Oregon,5.6,Urban
41069,Wheeler County, Oregon,100.0,Rural
41071,Yamhill County, Oregon,22.6,Urban
42001,Adams County, Pennsylvania,53.7,Suburban
42003,Allegheny County, Pennsylvania,2.5,Urban
42005,Armstrong County, Pennsylvania,67.5,Suburban
42007,Beaver County, Pennsylvania,25.8,Urban
42009,Bedford County, Pennsylvania,83.8,Suburban
42011,Berks County, Pennsylvania,23.7,Urban
42013,Blair County, Pennsylvania,23.4,Urban
42015,Bradford County, Pennsylvania,72.2,Suburban
42017,Bucks County, Pennsylvania,8.8,Urban
42019,Butler County, Pennsylvania,42.0,Urban
42021,Cambria County, Pennsylvania,32.0,Urban
42023,Cameron County, Pennsylvania,47.4,Urban
42025,Carbon County, Pennsylvania,47.2,Urban
42027,Centre County, Pennsylvania,32.2,Urban
42029,Chester County, Pennsylvania,13.3,Urban
42031,Clarion County, Pennsylvania,76.6,Suburban
42033,Clearfield County, Pennsylvania,53.9,Suburban
42035,Clinton County, Pennsylvania,45.7,Urban
42037,Columbia County, Pennsylvania,40.9,Urban
42039,Crawford County, Pennsylvania,63.7,Suburban
42041,Cumberland County, Pennsylvania,22.2,Urban
42043,Dauphin County, Pennsylvania,13.3,Urban
42045,Delaware County, Pennsylvania,0.5,Urban
42047,Elk County, Pennsylvania,55.7,Suburban
42049,Erie County, Pennsylvania,20.0,Urban
42051,Fayette County, Pennsylvania,47.9,Urban
42053,Forest County, Pennsylvania,100.0,Rural
42055,Franklin County, Pennsylvania,40.4,Urban
42057,Fulton County, Pennsylvania,100.0,Rural
42059,Greene County, Pennsylvania,66.8,Suburban
42061,Huntingdon County, Pennsylvania,68.7,Suburban
42063,Indiana County, Pennsylvania,60.1,Suburban
42065,Jefferson County, Pennsylvania,61.5,Suburban
42067,Juniata County, Pennsylvania,82.3,Suburban
42069,Lackawanna County, Pennsylvania,16.3,Urban
42071,Lancaster County, Pennsylvania,21.3,Urban
42073,Lawrence County, Pennsylvania,40.3,Urban
42075,Lebanon County, Pennsylvania,26.6,Urban
42077,Lehigh County, Pennsylvania,7.9,Urban
42079,Luzerne County, Pennsylvania,20.0,Urban
42081,Lycoming County, Pennsylvania,36.3,Urban
42083,McKean County, Pennsylvania,63.5,Suburban
42085,Mercer County, Pennsylvania,44.5,Urban
42087,Mifflin County, Pennsylvania,50.5,Suburban
42089,Monroe County, Pennsylvania,38.4,Urban
42091,Montgomery County, Pennsylvania,2.9,Urban
42093,Montour County, Pennsylvania,53.8,Suburban
42095,Northampton County, Pennsylvania,12.8,Urban
42097,Northumberland County, Pennsylvania,34.9,Urban
42099,Perry County, Pennsylvania,88.5,Suburban
42101,Philadelphia County, Pennsylvania,0.0,Urban
42103,Pike County, Pennsylvania,70.8,Suburban
42105,Potter County, Pennsylvania,100.0,Rural
42107,Schuylkill County, Pennsylvania,36.5,Urban
42109,Snyder County, Pennsylvania,66.8,Suburban
42111,Somerset County, Pennsylvania,70.8,Suburban
42113,Sullivan County, Pennsylvania,100.0,Rural
42115,Susquehanna County, Pennsylvania,84.0,Suburban
42117,Tioga County, Pennsylvania,90.1,Suburban
42119,Union County, Pennsylvania,42.8,Urban
42121,Venango County, Pennsylvania,54.8,Suburban
42123,Warren County, Pennsylvania,55.0,Suburban
42125,Washington County, Pennsylvania,30.8,Urban
42127,Wayne County, Pennsylvania,88.1,Suburban
42129,Westmoreland County, Pennsylvania,25.4,Urban
42131,Wyoming County, Pennsylvania,83.5,Suburban
42133,York County, Pennsylvania,24.7,Urban
44001,Bristol County, Rhode Island,1.1,Urban
44003,Kent County, Rhode Island,8.0,Urban
44005,Newport County, Rhode Island,12.1,Urban
44007,Providence County, Rhode Island,5.5,Urban
44009,Washington County, Rhode Island,30.8,Urban
45001,Abbeville County, South Carolina,78.6,Suburban
45003,Aiken County, South Carolina,37.0,Urban
45005,Allendale County, South Carolina,68.3,Suburban
45007,Anderson County, South Carolina,37.9,Urban
45009,Bamberg County, South Carolina,54.5,Suburban
45011,Barnwell County, South Carolina,82.5,Suburban
45013,Beaufort County, South Carolina,19.6,Urban
45015,Berkeley County, South Carolina,29.0,Urban
45017,Calhoun County, South Carolina,100.0,Rural
45019,Charleston County, South Carolina,10.9,Urban
45021,Cherokee County, South Carolina,60.9,Suburban
45023,Chester County, South Carolina,71.8,Suburban
45025,Chesterfield County, South Carolina,73.8,Suburban
45027,Clarendon County, South Carolina,85.7,Suburban
45029,Colleton County, South Carolina,75.6,Suburban
45031,Darlington County, South Carolina,57.8,Suburban
45033,Dillon County, South Carolina,69.5,Suburban
45035,Dorchester County, South Carolina,19.5,Urban
45037,Edgefield County, South Carolina,73.3,Suburban
45039,Fairfield County, South Carolina,78.3,Suburban
45041,Florence County, South Carolina,38.5,Urban
45043,Georgetown County, South Carolina,41.5,Urban
45045,Greenville County, South Carolina,12.6,Urban
45047,Greenwood County, South Carolina,39.8,Urban
45049,Hampton County, South Carolina,78.5,Suburban
45051,Horry County, South Carolina,30.4,Urban
45053,Jasper County, South Carolina,66.7,Suburban
45055,Kershaw County, South Carolina,57.8,Suburban
45057,Lancaster County, South Carolina,50.0,Urban
45059,Laurens County, South Carolina,64.2,Suburban
45061,Lee County, South Carolina,72.0,Suburban
45063,Lexington County, South Carolina,25.3,Urban
45065,McCormick County, South Carolina,100.0,Rural
45067,Marion County, South Carolina,60.8,Suburban
45069,Marlboro County, South Carolina,55.0,Suburban
45071,Newberry County, South Carolina,67.8,Suburban
45073,Oconee County, South Carolina,64.9,Suburban
45075,Orangeburg County, South Carolina,63.8,Suburban
45077,Pickens County, South Carolina,35.8,Urban
45079,Richland County, South Carolina,9.1,Urban
45081,Saluda County, South Carolina,80.5,Suburban
45083,Spartanburg County, South Carolina,27.4,Urban
45085,Sumter County, South Carolina,32.0,Urban
45087,Union County, South Carolina,65.4,Suburban
45089,Williamsburg County, South Carolina,81.9,Suburban
45091,York County, South Carolina,23.0,Urban
46003,Aurora County, South Dakota,100.0,Rural
46005,Beadle County, South Dakota,27.4,Urban
46007,Bennett County, South Dakota,100.0,Rural
46009,Bon Homme County, South Dakota,100.0,Rural
46011,Brookings County, South Dakota,29.7,Urban
46013,Brown County, South Dakota,28.9,Urban
46015,Brule County, South Dakota,100.0,Rural
46017,Buffalo County, South Dakota,100.0,Rural
46019,Butte County, South Dakota,48.2,Urban
46021,Campbell County, South Dakota,100.0,Rural
46023,Charles Mix County, South Dakota,100.0,Rural
46025,Clark County, South Dakota,100.0,Rural
46027,Clay County, South Dakota,24.3,Urban
46029,Codington County, South Dakota,22.5,Urban
46031,Corson County, South Dakota,100.0,Rural
46033,Custer County, South Dakota,100.0,Rural
46035,Davison County, South Dakota,23.3,Urban
46037,Day County, South Dakota,100.0,Rural
46039,Deuel County, South Dakota,100.0,Rural
46041,Dewey County, South Dakota,64.1,Suburban
46043,Douglas County, South Dakota,100.0,Rural
46045,Edmunds County, South Dakota,100.0,Rural
46047,Fall River County, South Dakota,50.0,Urban
46049,Faulk County, South Dakota,100.0,Rural
46051,Grant County, South Dakota,55.4,Suburban
46053,Gregory County, South Dakota,100.0,Rural
46055,Haakon County, South Dakota,100.0,Rural
46057,Hamlin County, South Dakota,100.0,Rural
46059,Hand County, South Dakota,100.0,Rural
46061,Hanson County, South Dakota,100.0,Rural
46063,Harding County, South Dakota,100.0,Rural
46065,Hughes County, South Dakota,25.3,Urban
46067,Hutchinson County, South Dakota,100.0,Rural
46069,Hyde County, South Dakota,100.0,Rural
46071,Jackson County, South Dakota,100.0,Rural
46073,Jerauld County, South Dakota,100.0,Rural
46075,Jones County, South Dakota,100.0,Rural
46077,Kingsbury County, South Dakota,100.0,Rural
46079,Lake County, South Dakota,44.9,Urban
46081,Lawrence County, South Dakota,36.9,Urban
46083,Lincoln County, South Dakota,29.3,Urban
46085,Lyman County, South Dakota,100.0,Rural
46087,McCook County, South Dakota,100.0,Rural
46089,McPherson County, South Dakota,100.0,Rural
46091,Marshall County, South Dakota,100.0,Rural
46093,Meade County, South Dakota,38.0,Urban
46095,Mellette County, South Dakota,100.0,Rural
46097,Miner County, South Dakota,100.0,Rural
46099,Minnehaha County, South Dakota,13.6,Urban
46101,Moody County, South Dakota,100.0,Rural
46102,Oglala Lakota County, South Dakota,80.0,Suburban
46103,Pennington County, South Dakota,20.8,Urban
46105,Perkins County, South Dakota,100.0,Rural
46107,Potter County, South Dakota,100.0,Rural
46109,Roberts County, South Dakota,100.0,Rural
46111,Sanborn County, South Dakota,100.0,Rural
46115,Spink County, South Dakota,100.0,Rural
46117,Stanley County, South Dakota,42.5,Urban
46119,Sully County, South Dakota,100.0,Rural
46121,Todd County, South Dakota,100.0,Rural
46123,Tripp County, South Dakota,48.5,Urban
46125,Turner County, South Dakota,100.0,Rural
46127,Union County, South Dakota,61.4,Suburban
46129,Walworth County, South Dakota,36.4,Urban
46135,Yankton County, South Dakota,34.8,Urban
46137,Ziebach County, South Dakota,73.5,Suburban
47001,Anderson County, Tennessee,34.7,Urban
47003,Bedford County, Tennessee,55.6,Suburban
47005,Benton County, Tennessee,78.5,Suburban
47007,Bledsoe County, Tennessee,100.0,Rural
47009,Blount County, Tennessee,32.6,Urban
47011,Bradley County, Tennessee,33.0,Urban
47013,Campbell County, Tennessee,55.0,Suburban
47015,Cannon County, Tennessee,81.1,Suburban
47017,Carroll County, Tennessee,83.1,Suburban
47019,Carter County, Tennessee,41.0,Urban
47021,Cheatham County, Tennessee,83.0,Suburban
